movie_id,title_ko,title_en,gubun,genre,nation,theater_admissions,online_cumulative,seat_cnt,lifetime_vod,first_year_vod,online_open,theater_open
FS20150622,메이즈 러너: 스코치 트라이얼,Maze Runner: The Scorch Trials,일반영화,"액션,SF,스릴러",미국,2744413,512834,9673753,512834,319777,2015-10-20,2015-09-16
FS20101395,라푼젤,Tangled,일반영화,"애니메이션,코미디,멜로/로맨스,가족",미국,1016267,512658,4564377,512658,83164,2013-12-02,2011-02-10
FS20156250,인천상륙작전,Operation Chromite,일반영화,"전쟁,드라마",한국,7051866,512315,16273294,512315,449569,2016-08-23,2016-07-27
FS20196271,강철비2: 정상회담,Steel Rain2: Summit,일반영화,"드라마,액션",한국,1791843,508764,16650720,508680,502017,2020-08-13,2020-07-29
FS20175262,겟 아웃,GET OUT,일반영화,,미국,2141199,508300,9284809,508300,352194,2017-06-13,2017-05-17
FS20143572,뷰티 인사이드,The Beauty Inside,일반영화,"판타지,멜로/로맨스",한국,2058310,507940,8308110,507940,32737,2016-12-16,2015-08-20
FS20196655,존 윅 3: 파라벨룸,John Wick: Chapter 3 - Parabellum,일반영화,"액션,범죄,스릴러",미국,1007930,505526,4307047,505526,414927,2019-08-09,2019-06-26
FS20162025,씽,Sing,일반영화,"애니메이션,뮤지컬",미국,1730777,504561,5255533,504561,256531,2017-03-02,2016-12-21
FS20112207,미션임파서블:고스트프로토콜,Mission: Impossible: Ghost Protocol,일반영화,액션,미국,7508976,504526,24614898,504526,2919,2012-10-14,2011-12-15
FS20147613,그레이의 50가지 그림자,Fifty Shades of Grey,일반영화,"드라마,멜로/로맨스",미국,364415,504305,3215646,504305,212308,2015-03-18,2015-02-26
FS20124127,헝거게임: 판엠의 불꽃,The Hunger Games,일반영화,"액션,드라마,SF",미국,608273,503180,4330182,503180,47297,2012-10-14,2012-04-05
FS20141384,터미네이터 제니시스,Terminator Genisys,일반영화,"액션,어드벤처,SF,스릴러",미국,3240370,502860,14118764,502849,446026,2015-06-24,2015-07-02
FS20136052,더 테러 라이브,"The Terror, LIVE",일반영화,"범죄,기타",한국,5584295,501429,14729195,501429,9826,2014-12-18,2013-07-31
FS20128274,레미제라블,Les Miserables,일반영화,드라마,미국,5946009,499822,16204419,499822,94991,2013-06-27,2012-12-19
FS20196850,분노의 질주: 홉스&쇼,Fast & Furious Presents: Hobbs & Shaw,일반영화,액션,미국,3657627,498838,16451407,498838,449121,2019-09-09,2019-08-14
FS20149629,비긴 어게인,Begin Again,,,미국,3752334,496865,16494014,496865,231264,2014-09-30,2014-08-13
FS20143513,미쓰 와이프,Wonderful Nightmare,일반영화,코미디,한국,988551,496521,3784074,496521,428231,2015-09-04,2015-08-13
FS20156082,마이펫의 이중생활,The Secret Life of Pets,일반영화,"애니메이션,코미디,가족",미국,2520700,496004,5740177,496004,291453,2016-09-08,2016-08-03
FS20164844,불한당: 나쁜 놈들의 세상,The Merciless,일반영화,"범죄,액션,드라마",한국,967062,495385,6804662,495385,351334,2017-06-01,2017-05-17
FS20131381,컨저링,The Conjuring,일반영화,,미국,2264314,494475,7655185,494475,175392,2013-12-06,2013-09-17
FS20150964,조작된 도시,Fabricated City,일반영화,"범죄,액션",한국,2515780,493377,11181625,493377,415598,2017-03-14,2017-02-09
FS20172603,부라더,The Bros,일반영화,코미디,한국,1492903,493106,8965929,493106,451416,2017-11-27,2017-11-02
FS20131248,드래곤 길들이기 2,How To Train Your Dragon 2,일반영화,"애니메이션,액션,어드벤처",미국,3000115,491151,7472982,491151,227424,2014-08-28,2014-07-23
FS20125920,이웃사람,The Neighbors,일반영화,스릴러,한국,2434435,490688,10841689,490688,7870,2015-11-12,2012-08-22
FS20124063,공모자들,Traffickers,일반영화,"범죄,스릴러",한국,1646142,490566,8495165,490534,412796,2012-10-14,2012-08-29
FS20191029,82년생 김지영,"KIM JI-YOUNG, BORN 1982",일반영화,드라마,한국,3679265,489879,23394616,489879,481432,2019-11-26,2019-10-23
FS20124067,바람과 함께 사라지다,The Grand Heist,일반영화,"코미디,사극",한국,4909950,482936,14490102,482936,6177,2014-04-28,2012-08-08
FS20161726,임금님의 사건수첩,The King's Case Note,일반영화,"코미디,어드벤처,액션",한국,1635003,483011,8452881,482847,449457,2017-05-22,2017-04-26
FS20177308,협상,THE NEGOTIATION,일반영화,범죄,한국,1967750,482572,8262359,482353,449702,2018-10-15,2018-09-19
FS20126077,어메이징 스파이더맨,The Amazing Spider - Man,일반영화,액션,미국,4853273,480279,18824722,480279,254037,2012-10-14,2012-06-28
FS20170670,목격자,The Witness,일반영화,스릴러,한국,2524720,477714,11428985,477714,438537,2018-09-06,2018-08-15
FS20176917,램페이지,Rampage,일반영화,액션,미국,1385511,477011,11054992,477011,452107,2018-05-03,2018-04-12
FS20239670,베테랑2,"I, THE EXECUTIONER",일반영화,"액션,범죄",한국,7525935,475450,40999081,475450,472878,2024-09-13,
FS20181788,콰이어트 플레이스,A Quiet Place,일반영화,,미국,526073,472398,4898167,472398,235327,2018-05-15,2018-04-12
FS20135656,루시,LUCY,일반영화,액션,미국,1974893,470101,7379183,470101,390471,2014-09-30,2014-09-03
FS20113886,회사원,A Company Man,일반영화,"액션,드라마",한국,1110523,461190,7374836,461190,393274,2012-11-26,2012-10-11
FS20166101,존 윅 - 리로드,John Wick Chapter Two,일반영화,"액션,범죄,스릴러",미국,280069,459253,1862876,459253,217505,2017-03-15,2017-02-22
FS20122021,트랜스포머: 사라진 시대,Transformers : Age of Extinction,일반영화,"액션,SF,어드벤처",미국,5295836,457932,19490727,457932,350483,2014-09-23,2014-06-25
FS20171962,킬러의 보디가드,The Hitman's Bodyguard,일반영화,"액션,코미디",미국,1722017,457714,7472541,457714,376644,2017-10-16,2017-08-30
FS20100312,인셉션,Inception,일반영화,"드라마,미스터리",미국,6014577,455985,18524863,455985,59803,2014-01-16,2010-07-21
FS20155826,치외법권,Untouchable Lawmen,일반영화,액션,한국,346483,453629,2204314,453493,402076,2015-09-08,2015-08-27
FS20138355,토르: 다크 월드,Thor: The Dark World,일반영화,"액션,어드벤처,판타지",미국,3040115,453268,14639073,453268,277757,2014-01-27,2013-10-30
FS20228930,엘리멘탈,Elemental,일반영화,애니메이션,미국,7241486,452519,34110520,452519,426679,2023-08-09,2023-06-14
FS20030072,니모를 찾아서,Finding Nemo,일반영화,"애니메이션,코미디,어드벤처,가족",미국,73623,452430,453574,452430,91874,2013-06-27,2003-06-05
FS20155702,앤트맨,Ant-Man,일반영화,"액션,SF",미국,2847913,452154,14552137,452154,303724,2015-09-02,2015-09-03
FS20112175,컨테이젼,Contagion,일반영화,"액션,SF,스릴러,미스터리",미국,228899,451686,2422487,451659,30,2012-10-14,2011-09-22
FS20189463,주먹왕 랄프 2: 인터넷 속으로,Ralph Breaks the Internet,일반영화,"애니메이션,어드벤처,코미디,가족",미국,1758891,451278,8691913,451278,347457,2019-02-11,2019-01-03
FS20150972,굿바이 싱글,Familyhood,일반영화,"코미디,드라마",한국,2108661,449823,9673006,449644,408358,2016-07-19,2016-06-29
FS20199882,경관의 피,The Policeman’s Lineage,일반영화,"범죄,드라마",한국,684683,447169,8308795,447098,443060,2022-01-18,2022-01-05
FS20195002,블랙머니,BLACK MONEY,일반영화,"범죄,드라마",한국,2480329,446057,12245201,445969,434640,2019-12-11,2019-11-13
FS20143642,테이큰 3,Taken 3,일반영화,"액션,범죄,스릴러",미국,2006561,445872,6316221,445872,350978,2015-02-12,2015-01-01
FS20164721,미녀와 야수,Beauty and the Beast,일반영화,"멜로/로맨스,판타지,뮤지컬",미국,5156757,445794,25900053,445794,335900,2017-05-16,2017-03-16
FS20144741,매드 맥스: 분노의 도로,Mad Max: Fury Road,일반영화,"액션,어드벤처,스릴러",미국,3950169,444347,19316097,444347,20863,2017-01-05,2015-05-14
FS20185046,서치,Searching,일반영화,드라마,미국,2951700,444219,16258998,444219,407592,2018-10-29,2018-08-29
FS20150523,엑스맨: 아포칼립스,X-Men: Apocalypse,일반영화,"액션,어드벤처,판타지,SF",미국,2938818,444505,12253184,444177,377056,2016-07-13,2016-05-25
FS20161907,제이슨 본,Jason Bourne,일반영화,"액션,스릴러",미국,2611966,444145,6133837,444145,374454,2016-08-29,2016-07-27
FS20184482,국제수사,The Golden Holiday,일반영화,"코미디,드라마,액션,범죄",한국,537470,444206,6508848,444021,438642,2020-10-13,2020-09-29
FS20218052,베놈 2: 렛 데어 비 카니지,Venom: Let There Be Carnage,일반영화,"액션,SF,스릴러",미국,2123653,442449,24453241,442449,406747,2021-11-17,2021-10-13
FS20196309,스파이더맨: 파 프롬 홈,Spider-Man: Far From Home,일반영화,"액션,어드벤처,코미디,SF",미국,8023606,441968,31115401,441968,385368,2019-09-03,2019-07-02
FS20124936,나의 PS 파트너,Whatcha Wearin',일반영화,"멜로/로맨스,코미디",한국,1831741,441205,6860403,441122,367433,2013-02-13,2012-12-06
FS20195920,가장 보통의 연애,Crazy Romance,일반영화,"멜로/로맨스,코미디",한국,2924563,440824,16496244,440824,417467,2019-11-04,2019-10-02
FS20206061,쥬라기 월드: 도미니언,Jurassic World: Dominion,일반영화,"액션,어드벤처",미국,2838035,440587,13090218,440587,403837,2022-06-21,2022-06-01
FS20181877,캡틴 마블,Captain Marvel,일반영화,"액션,어드벤처,SF",미국,5802810,439352,32433206,439352,299722,2019-06-18,2019-03-06
FS20162343,악녀,The Villainess,일반영화,액션,한국,1208446,438160,6634297,438160,397148,2017-07-28,2017-06-08
FS20134591,황제를 위하여,For the Emperor,일반영화,"액션,범죄",한국,592435,437481,4081970,437481,325520,2014-06-26,2014-06-11
FS20179901,혹성탈출: 종의 전쟁,WAR FOR THE PLANET OF THE APES,일반영화,"액션,어드벤처,드라마,SF",미국,2051315,436223,7890159,436223,384166,2017-09-19,2017-08-15
FS20172204,명당,FENGSHUI,일반영화,사극,한국,2087584,435143,9103608,434955,420412,2018-10-12,2018-09-19
FS20124032,간기남,The Scent,일반영화,"코미디,스릴러",한국,1246185,433601,5865262,433601,8550,2018-03-05,2012-04-11
FS20227762,올빼미,The Night Owl,일반영화,스릴러,한국,3329990,433162,22965296,433162,416847,2023-01-09,2022-11-23
FS20203286,강릉,Tomb of the River,일반영화,"범죄,기타,액션",한국,306809,431756,3641430,431756,417441,2021-11-23,2021-11-10
FS20154242,몬스터 호텔 2,Hotel Transylvania 2,일반영화,애니메이션,미국,1515104,430903,3829796,430903,212141,2016-01-19,2015-12-24
FS20145171,대호,The Tiger,일반영화,사극,한국,1762742,429812,6666004,429812,405190,2015-11-23,2015-12-16
FS20167903,원더풀 고스트,THE SOUL-MATE,일반영화,"코미디,드라마,범죄",한국,450528,428351,2187839,428351,381010,2018-10-04,2018-09-26
FS20101224,해리 포터와 죽음의 성물1,Harry Potter and the Deathly Hallows: Part I,일반영화,"미스터리,판타지",미국,2896646,428026,10881282,428026,7413,2013-12-02,2010-12-15
FS20217826,육사오(6/45),6/45,일반영화,코미디,한국,1981445,427663,14210774,427663,387602,2022-09-27,2022-08-24
FS20148973,혹성탈출: 반격의 서막,Dawn of the Planet of the Apes,일반영화,"액션,드라마,SF,스릴러",미국,4002560,426254,13401789,426254,63301,2017-08-09,2014-07-10
FS20166967,트랜스포머: 최후의 기사,TRANSFORMERS: THE LAST KNIGHT,일반영화,"액션,어드벤처,SF",미국,2614601,423800,15513478,423800,336279,2017-09-04,2017-06-21
FS20178401,검객,The Swordsman,일반영화,액션,한국,190237,423787,2932281,423787,407975,2020-10-29,2020-09-23
FS20159644,봉이 김선달,Seondal: The Man who Sells the River,일반영화,사극,한국,2051386,421727,8905322,421586,392572,2016-08-03,2016-07-06
FS20150203,나우 유 씨 미 2,Now You See Me 2,일반영화,"범죄,액션",미국,3100113,420641,9936336,420641,355994,2016-08-23,2016-07-13
FS20140694,퓨리,Fury,일반영화,"액션,드라마,전쟁",미국,1364652,418916,5702185,418916,341513,2014-12-05,2014-11-20
FS20124075,내가 살인범이다,Confession of Murder,일반영화,"액션,스릴러",한국,2729827,419064,9505935,418874,360164,2013-01-03,2012-11-08
FS20183361,인크레더블 2,INCREDIBLES 2,일반영화,"애니메이션,액션,어드벤처,코미디,가족",미국,3033105,418677,11323000,418677,263022,2018-11-14,2018-07-18
FS20124086,스파이,The Spy: Undercover Operation,일반영화,액션,한국,3436092,419157,12325410,418543,321976,2013-10-21,2013-09-05
FS20113887,점쟁이들,Ghost Sweepers,일반영화,,한국,953682,419192,4744231,418128,392509,2012-11-07,2012-10-03
FS20174142,아이 캔 스피크,I Can Speak,일반영화,코미디,한국,3293328,418095,14745811,418073,379634,2017-10-24,2017-09-21
FS20124039,타워,The Tower,일반영화,드라마,한국,5181244,417451,15567442,417451,342199,2012-12-25,
FS20157464,더 폰,The Phone,일반영화,"스릴러,액션",한국,1593694,417084,9294205,417084,381808,2015-11-16,2015-10-22
FS20128447,테이큰 2,Taken 2,일반영화,"액션,범죄,드라마",프랑스,2308646,416634,8552382,416634,261576,2013-02-19,2012-09-27
FS20154001,레버넌트: 죽음에서 돌아온 자,The Revenant,일반영화,"어드벤처,드라마",미국,2010820,415706,10205645,415706,322970,2016-03-02,2016-01-14
FS20174602,노무현입니다,OUR PRESIDENT,일반영화,다큐멘터리,한국,1855620,414757,8354146,414757,393851,2017-07-17,2017-05-25
FS20147669,엑스맨: 데이즈 오브 퓨처 패스트,X-Men: Days of Future Past,일반영화,"액션,판타지,SF,어드벤처",미국,4313871,414553,15575099,414553,291444,2014-07-17,2014-05-22
FS20149570,조선명탐정 : 사라진 놉의 딸,Detective K : Secret of the Lost Island,일반영화,"사극,코미디,어드벤처",한국,3872015,414011,15861276,414011,356086,2015-03-26,2015-02-11
FS20168261,원더 우먼,Wonder Woman,일반영화,"액션,어드벤처,판타지,SF",미국,2165401,413990,10022186,413990,366296,2017-06-27,2017-05-31
FS20123383,화이: 괴물을 삼킨 아이,Hwayi: A Monster Boy,일반영화,"액션,스릴러",한국,2394616,414434,11102002,413572,367908,2013-11-28,2013-10-09
FS20168183,콩: 스컬 아일랜드,Kong: Skull Island,일반영화,"액션,어드벤처,판타지",미국,1689717,413297,10411182,413297,375053,2017-04-06,2017-03-08
FS20175054,메이즈 러너: 데스 큐어,Maze Runner: The Death Cure,일반영화,"액션,SF,스릴러",미국,2299732,412453,10684945,412453,337525,2018-02-22,2018-01-17
FS20180522,앤트맨과 와스프,Ant-Man and the Wasp,일반영화,"액션,어드벤처,SF",미국,5448357,411744,27195951,411744,387660,2018-10-01,2018-07-04
FS20081056,다크 나이트,The Dark Knight,일반영화,"범죄,드라마,액션,미스터리",미국,4283639,411713,16401918,411713,15852,2013-10-28,2008-08-06
FS20205041,분노의 질주: 더 얼티메이트,Fast & Furious 9 THE FAST SAGA,일반영화,액션,미국,2292415,409808,21591871,409808,386267,2021-07-20,2021-05-19
FS20149569,악의 연대기,The Chronicles of Evil,일반영화,스릴러,한국,2192552,408806,10442813,408608,355637,2015-06-10,2015-05-14
FS20124399,반창꼬,Love 911,일반영화,멜로/로맨스,한국,2475797,408240,7164610,408240,299766,2013-01-22,2012-12-19
FS20113972,지.아이.조 2,G.I. Joe 2: Retaliation,일반영화,"액션,어드벤처,SF",미국,1855917,405266,12125953,405189,347502,2013-03-28,
FS20166363,잭 리처: 네버 고 백,Jack Reacher: Never Go Back,일반영화,"액션,범죄,드라마",미국,612328,403443,3935822,403443,372049,2016-12-28,2016-11-30
FS20152963,수어사이드 스쿼드,Suicide Squad,일반영화,액션,미국,1898220,403379,4908292,403379,328042,2016-10-06,2016-08-03
FS20129156,몬스터 호텔,HOTEL TRANSYLVANIA,일반영화,"애니메이션,가족",미국,884988,403029,2536571,403029,39179,2013-07-03,2013-01-17
FS20122784,몽타주,Montage,일반영화,스릴러,한국,2095592,402767,8911496,402767,353021,2013-06-19,2013-05-16
FS20173694,지오스톰,Geostorm,일반영화,"액션,SF,스릴러",미국,1028384,401604,6128265,401604,258243,2018-01-16,2017-10-19
FS20112134,배틀쉽,Battleship,일반영화,"SF,액션",미국,2241687,401343,11424032,401343,82494,2012-10-14,2012-04-11
FS20179205,조선명탐정: 흡혈괴마의 비밀,Detective K: Secret of the Living Dead,일반영화,"사극,어드벤처,코미디",한국,2444236,400825,12832597,400825,385604,2018-03-14,2018-02-08
FS20192696,발신제한,HARD HIT,일반영화,"드라마,스릴러,액션",한국,955913,399362,10862057,399120,388874,2021-07-19,2021-06-23
FS20191951,블랙 위도우,Black Widow,일반영화,"액션,어드벤처,SF",미국,2962088,398571,25117559,398571,389355,2021-08-06,2021-07-07
FS20197121,삼진그룹 영어토익반,SAMJIN COMPANY ENGLISH CLASS,일반영화,드라마,한국,1573077,398059,22106215,397977,387785,2020-11-19,2020-10-21
FS20041417,뽀로로의 대모험,Pororo To The Cookie Castle,일반영화,애니메이션,한국,0,397729,0,397729,14482,2014-01-23,
